PHENOTYPE,EVEN_COS_SIM,EVEN_PEARSON,MAX_ABS_BETAS,BETA_PVALUE,MEAN.DELTA.R2,R2_PVALUE
Testosterone.all_ethnicities.both.static_med_corrected.IRNT,3.058310583801965,3.0540113723213937,4.9436409405365e-4,0.5841584158415841,4.255722484548571e-6,0.009900990099009901
Testosterone.all_ethnicities.both.static_med_corrected.RAW,2.7973448117781587,2.802846613151277,4.9504743562661e-4,0.2079207920792079,5.272689541501984e-6,0.009900990099009901
Total_bilirubin.all_ethnicities.both.2nd_visit.original.RAW,2.922398153065138,3.2719958381320966,5.1204364272274e-4,0.0099009900990099,5.452372914417636e-5,0.8712871287128713
Total_bilirubin.all_ethnicities.both.dynamic_med_corrected.IRNT,2.422850372656087,2.4298450870791974,4.9446665104343e-4,0.6237623762376238,1.1549396651435586e-5,0.009900990099009901
Total_bilirubin.all_ethnicities.both.dynamic_med_corrected.RAW,2.691208484971488,2.698426627247492,4.9454398311753e-4,0.5544554455445545,1.228712226361236e-5,0.009900990099009901
Total_bilirubin.all_ethnicities.both.original.IRNT,3.2183571318676965,3.218323989800833,4.9428653930207e-4,0.6534653465346535,1.0456997722549375e-5,0.009900990099009901
Total_bilirubin.all_ethnicities.both.original.RAW,3.2890275713100663,3.3058020195895272,4.9307425185254e-4,0.6336633663366337,1.158946869780908e-5,0.009900990099009901
Total_bilirubin.all_ethnicities.both.original.with_med_correction.IRNT,3.2489255112070055,3.248895789737784,4.940653593866e-4,0.7227722772277227,1.0413254288660356e-5,0.009900990099009901
Total_bilirubin.all_ethnicities.both.original.with_med_correction.RAW,3.29733853645426,3.314356904944929,4.9304348852714e-4,0.7326732673267327,1.1566254442443856e-5,0.009900990099009901
Total_bilirubin.all_ethnicities.both.static_med_corrected.IRNT,2.4464497730060843,2.447584917888723,4.9427318975459e-4,0.7128712871287128,1.1574919550202054e-5,0.009900990099009901
Total_bilirubin.all_ethnicities.both.static_med_corrected.RAW,2.5405894276233902,2.5259118941171264,4.9428544145679e-4,0.7029702970297029,1.2239534624642368e-5,0.009900990099009901
Total_protein.all_ethnicities.both.2nd_visit.original.RAW,2.913631416939482,3.141824044454738,5.1780846365947e-4,0.0099009900990099,9.026811444232466e-5,0.04950495049504951
Total_protein.all_ethnicities.both.dynamic_med_corrected.IRNT,2.675820901165461,2.670512218314939,4.9473709199439e-4,0.32673267326732675,8.392156939999694e-6,0.009900990099009901
Total_protein.all_ethnicities.both.dynamic_med_corrected.RAW,3.2133285828955036,3.2262160096921915,4.9470677322298e-4,0.3465346534653465,8.268448454802047e-6,0.009900990099009901
Total_protein.all_ethnicities.both.original.IRNT,2.806775194790423,2.8066534213855827,4.948624596333e-4,0.26732673267326734,8.15049539220486e-6,0.009900990099009901
Total_protein.all_ethnicities.both.original.RAW,3.3160461376044865,2.7663867804068887,4.9393999081608e-4,0.27722772277227725,8.022170563535408e-6,0.009900990099009901
Total_protein.all_ethnicities.both.original.with_med_correction.IRNT,2.8107198518385017,2.8105998341492273,4.9474535868475e-4,0.31683168316831684,8.170615160996847e-6,0.009900990099009901
Total_protein.all_ethnicities.both.original.with_med_correction.RAW,3.3164459764790095,2.7717182669053577,4.9472697576546e-4,0.31683168316831684,8.046420279708005e-6,0.009900990099009901
Total_protein.all_ethnicities.both.static_med_corrected.IRNT,3.045918039168957,3.0533456628782583,4.9480186699995e-4,0.3069306930693069,8.292853067257665e-6,0.009900990099009901
Total_protein.all_ethnicities.both.static_med_corrected.RAW,3.293858345600473,3.3050438860660303,4.9491546551603e-4,0.24752475247524752,8.164301899074926e-6,0.009900990099009901
Triglycerides.all_ethnicities.both.2nd_visit.original.RAW,2.935771307375234,3.328759063503865,5.151548481523e-4,0.0099009900990099,7.111928679962021e-5,0.06930693069306931
Triglycerides.all_ethnicities.both.dynamic_med_corrected.IRNT,2.723386747274671,2.677367586702365,4.9453797189889e-4,0.5247524752475248,6.598109028478485e-6,0.009900990099009901
Triglycerides.all_ethnicities.both.dynamic_med_corrected.RAW,2.557611098300776,2.5328295681692996,4.9443049034223e-4,0.5742574257425742,5.778468784556152e-6,0.009900990099009901
Triglycerides.all_ethnicities.both.original.IRNT,2.908990353930951,2.90887915244889,4.9517628457046e-4,0.1782178217821782,6.102527233667332e-6,0.009900990099009901
Triglycerides.all_ethnicities.both.original.RAW,3.209906850702888,2.9968008729940716,4.9494283819118e-4,0.1782178217821782,5.480397066361109e-6,0.009900990099009901
Triglycerides.all_ethnicities.both.original.with_med_correction.IRNT,2.9194130955994515,2.9193098725662283,4.9489032744638e-4,0.2376237623762376,6.199911860210738e-6,0.009900990099009901
Triglycerides.all_ethnicities.both.original.with_med_correction.RAW,3.227532776299046,3.0032861946192355,4.9449275220863e-4,0.25742574257425743,5.642382198148277e-6,0.009900990099009901
Triglycerides.all_ethnicities.both.static_med_corrected.IRNT,2.686607782949651,2.674753870713628,4.9400127058202e-4,0.7227722772277227,6.385210775549577e-6,0.009900990099009901
Triglycerides.all_ethnicities.both.static_med_corrected.RAW,2.8574827218583967,2.9185632249749083,4.9387984557261e-4,0.801980198019802,5.548286187277105e-6,0.009900990099009901
Trunk_fat_free_mass.all_ethnicities.both.2nd_visit.original.RAW,2.911202855448024,3.2154237252969113,5.1133882626935e-4,0.0099009900990099,1.70346885273176e-5,1
Trunk_fat_free_mass.all_ethnicities.both.dynamic_med_corrected.IRNT,3.2431863835816053,3.203290024418651,4.9493793675478e-4,0.3465346534653465,9.715555904685372e-6,0.009900990099009901
Trunk_fat_free_mass.all_ethnicities.both.dynamic_med_corrected.RAW,3.020892251315559,2.940870364775803,4.9452082248985e-4,0.5841584158415841,9.203139854610216e-6,0.009900990099009901
Trunk_fat_free_mass.all_ethnicities.both.original.IRNT,2.7637217425577494,2.763690753894928,4.9479819120164e-4,0.3069306930693069,3.697087032072943e-6,0.009900990099009901
Trunk_fat_free_mass.all_ethnicities.both.original.RAW,3.210005628962263,2.84152701632517,4.9397056386191e-4,0.27722772277227725,2.6850406665834825e-6,0.009900990099009901
Trunk_fat_free_mass.all_ethnicities.both.original.with_med_correction.IRNT,2.7628944177205836,2.7628631851912626,4.9475998380262e-4,0.3069306930693069,3.686065291885754e-6,0.009900990099009901
Trunk_fat_free_mass.all_ethnicities.both.original.with_med_correction.RAW,3.208683685324353,2.840241005973463,4.9470294279878e-4,0.31683168316831684,2.6921341416130673e-6,0.009900990099009901
Trunk_fat_free_mass.all_ethnicities.both.static_med_corrected.IRNT,2.975420274165572,2.945645202451813,4.9510780669382e-4,0.22772277227722773,9.934351399371867e-6,0.009900990099009901
Trunk_fat_free_mass.all_ethnicities.both.static_med_corrected.RAW,2.8687010584317822,2.8831495690482187,4.9466005394595e-4,0.5346534653465347,9.364833690023025e-6,0.009900990099009901
Trunk_fat_mass.all_ethnicities.both.2nd_visit.original.RAW,2.9197306150787465,3.3093281501407668,5.0333103515529e-4,0.0099009900990099,5.397559653868775e-5,0.25742574257425743
Trunk_fat_mass.all_ethnicities.both.dynamic_med_corrected.IRNT,2.5516117651784356,2.5585031555179487,4.94429282197e-4,0.6831683168316832,5.995543257531223e-6,0.009900990099009901
Trunk_fat_mass.all_ethnicities.both.dynamic_med_corrected.RAW,2.574538959030658,2.5852362792113173,4.9440470947569e-4,0.6633663366336634,6.005257912842897e-6,0.009900990099009901
Trunk_fat_mass.all_ethnicities.both.original.IRNT,3.185368255339392,3.185339905564274,4.9527559794988e-4,0.13861386138613865,6.41876110462139e-6,0.009900990099009901
Trunk_fat_mass.all_ethnicities.both.original.RAW,3.2283734401726787,3.184143681380565,4.9085423009869e-4,0.1485148514851485,6.480620469064696e-6,0.009900990099009901
Trunk_fat_mass.all_ethnicities.both.original.with_med_correction.IRNT,3.1767087136046657,3.1766794813526515,4.9519545255591e-4,0.22772277227722773,6.423024617455836e-6,0.009900990099009901
Trunk_fat_mass.all_ethnicities.both.original.with_med_correction.RAW,3.2325481244384937,3.177168751714764,4.9518367166143e-4,0.21782178217821785,6.474687707520507e-6,0.009900990099009901
Trunk_fat_mass.all_ethnicities.both.static_med_corrected.IRNT,2.524997530555686,2.536937910292407,4.9509498547898e-4,0.27722772277227725,5.877470196121086e-6,0.009900990099009901
Trunk_fat_mass.all_ethnicities.both.static_med_corrected.RAW,2.5656292607623183,2.5571355458764753,4.9499667607338e-4,0.3069306930693069,5.902477389781162e-6,0.009900990099009901
Trunk_fat_percentage.all_ethnicities.both.2nd_visit.original.RAW,2.912702585874005,3.220389597891986,5.072382794175e-4,0.0099009900990099,4.507244776619235e-5,0.900990099009901
Trunk_fat_percentage.all_ethnicities.both.dynamic_med_corrected.IRNT,3.0577993826667345,3.0587467631323366,4.9479708389987e-4,0.45544554455445546,5.690870672816191e-6,0.009900990099009901
Trunk_fat_percentage.all_ethnicities.both.dynamic_med_corrected.RAW,3.0398851131171525,3.047713342029021,4.9491833598714e-4,0.37623762376237624,5.65895824424415e-6,0.009900990099009901
Trunk_fat_percentage.all_ethnicities.both.original.IRNT,3.184255582076573,3.1842320369179253,4.9360449593512e-4,0.9801980198019802,5.108526006519787e-6,0.009900990099009901
Trunk_fat_percentage.all_ethnicities.both.original.RAW,3.265411253743576,3.185425300620515,4.9299185086086e-4,0.9801980198019802,5.097125813813275e-6,0.009900990099009901
Trunk_fat_percentage.all_ethnicities.both.original.with_med_correction.IRNT,3.1724149877847596,3.1723902611302734,4.9362288322786e-4,0.9702970297029704,5.0496021905821475e-6,0.009900990099009901
Trunk_fat_percentage.all_ethnicities.both.original.with_med_correction.RAW,3.264318645882819,3.175312373787055,4.9344909196468e-4,0.9504950495049505,5.0371810062788125e-6,0.009900990099009901
Trunk_fat_percentage.all_ethnicities.both.static_med_corrected.IRNT,2.539713480579018,2.540342545357844,4.9515458114057e-4,0.2376237623762376,5.555212462711467e-6,0.009900990099009901
Trunk_fat_percentage.all_ethnicities.both.static_med_corrected.RAW,2.663848037753914,2.6647441272191,4.9517802080821e-4,0.24752475247524752,5.5219739928151e-6,0.009900990099009901
Trunk_predicted_mass.all_ethnicities.both.2nd_visit.original.RAW,2.910905928554584,3.2168001461951383,5.1103661504438e-4,0.0099009900990099,1.658656938496872e-5,1
Trunk_predicted_mass.all_ethnicities.both.dynamic_med_corrected.IRNT,3.03163859541177,3.0021893327489684,4.9518005843061e-4,0.18811881188118812,9.685896241332605e-6,0.009900990099009901
Trunk_predicted_mass.all_ethnicities.both.dynamic_med_corrected.RAW,3.145521699163064,3.1473089401617744,4.9448540864807e-4,0.6039603960396039,9.144899713168292e-6,0.009900990099009901
Trunk_predicted_mass.all_ethnicities.both.original.IRNT,2.765763937448617,2.7657331745869644,4.9479252481965e-4,0.3069306930693069,3.644917039080653e-6,0.009900990099009901
Trunk_predicted_mass.all_ethnicities.both.original.RAW,3.212562596885012,2.8446524224130707,4.9349422598601e-4,0.3069306930693069,2.5998372331637043e-6,0.0297029702970297
Trunk_predicted_mass.all_ethnicities.both.original.with_med_correction.IRNT,2.7654103298186152,2.765379326215605,4.9478359966318e-4,0.32673267326732675,3.6372490569425153e-6,0.009900990099009901
Trunk_predicted_mass.all_ethnicities.both.original.with_med_correction.RAW,3.2115668488439613,2.843261811517388,4.9433942260407e-4,0.297029702970297,2.606501691926333e-6,0.0297029702970297
Trunk_predicted_mass.all_ethnicities.both.static_med_corrected.IRNT,3.322014193299827,3.3498374880658432,4.9523054722407e-4,0.18811881188118812,9.88704431159846e-6,0.009900990099009901
Trunk_predicted_mass.all_ethnicities.both.static_med_corrected.RAW,3.1426256059225,3.149939761967209,4.9478623247592e-4,0.4257425742574258,9.302757865816991e-6,0.009900990099009901
Urate.all_ethnicities.both.2nd_visit.original.RAW,2.906304382796528,3.4979923077720336,5.1271465400815e-4,0.0099009900990099,5.531790443902285e-5,0.8217821782178217
Urate.all_ethnicities.both.dynamic_med_corrected.IRNT,3.111317205427931,3.0903336992233577,4.9473787084793e-4,0.4257425742574258,1.0512190246455774e-5,0.009900990099009901
Urate.all_ethnicities.both.dynamic_med_corrected.RAW,3.122790922673299,3.128472154162575,4.9479076954189e-4,0.405940594059406,9.776870054639304e-6,0.009900990099009901
Urate.all_ethnicities.both.original.IRNT,3.3615241123199113,3.3615179010576473,4.9562759648539e-4,0.04950495049504951,7.218421204047143e-6,0.009900990099009901
Urate.all_ethnicities.both.original.RAW,3.303895343615012,3.3630801379781214,4.9544060408629e-4,0.04950495049504951,6.698372219005044e-6,0.009900990099009901
Urate.all_ethnicities.both.original.with_med_correction.IRNT,3.339164869679636,3.339159487065213,4.9583358003371e-4,0.0297029702970297,7.246073820910137e-6,0.009900990099009901
Urate.all_ethnicities.both.original.with_med_correction.RAW,3.306433221469939,3.343758793480732,4.9567855208112e-4,0.0297029702970297,6.7664447148119145e-6,0.009900990099009901
Urate.all_ethnicities.both.static_med_corrected.IRNT,3.157109059704104,3.1413153728038523,4.9470105852638e-4,0.4455445544554455,1.0623850190669403e-5,0.009900990099009901
Urate.all_ethnicities.both.static_med_corrected.RAW,2.811716553363208,2.7954755837016902,4.9467743215709e-4,0.4752475247524752,9.76481041200238e-6,0.009900990099009901
Urea.all_ethnicities.both.2nd_visit.original.RAW,2.9082143776387546,3.40674156392432,5.1476403341409e-4,0.0099009900990099,6.259944809194201e-5,0.37623762376237624
Urea.all_ethnicities.both.dynamic_med_corrected.IRNT,2.7852431773273767,2.783060286334437,4.9503578684546e-4,0.2871287128712871,4.680354032561033e-6,0.009900990099009901
Urea.all_ethnicities.both.dynamic_med_corrected.RAW,2.7957669544216377,2.7849295275283525,4.9498672291835e-4,0.31683168316831684,4.307760758766783e-6,0.009900990099009901
Urea.all_ethnicities.both.original.IRNT,2.913151535429442,2.913047151035265,4.9479383697126e-4,0.3564356435643564,4.325912659142173e-6,0.009900990099009901
Urea.all_ethnicities.both.original.RAW,3.211378902847236,2.9678947281018715,4.9458598151809e-4,0.36633663366336633,4.0229465609331605e-6,0.009900990099009901
Urea.all_ethnicities.both.original.with_med_correction.IRNT,2.8958933366060955,2.895783006057475,4.9494109748006e-4,0.33663366336633666,4.338273419904337e-6,0.009900990099009901
Urea.all_ethnicities.both.original.with_med_correction.RAW,3.2066337769132867,2.9539549773158442,4.9415008460888e-4,0.3465346534653465,4.037025291142582e-6,0.009900990099009901
Urea.all_ethnicities.both.static_med_corrected.IRNT,3.080492585517129,3.093041258934561,4.9506790090382e-4,0.2376237623762376,4.709031705117346e-6,0.009900990099009901
Urea.all_ethnicities.both.static_med_corrected.RAW,3.0603319008233005,3.084488197861945,4.9531714763477e-4,0.15841584158415842,4.320670103742067e-6,0.009900990099009901
Vitamin_D.all_ethnicities.both.2nd_visit.original.RAW,2.9039838063864076,3.233868408179903,5.1166578435775e-4,0.0099009900990099,7.026480746888733e-5,0.1782178217821782
Vitamin_D.all_ethnicities.both.dynamic_med_corrected.IRNT,2.9441825748055983,2.7542815174260977,4.9617879717913e-4,0.0198019801980198,5.662264356509949e-6,0.009900990099009901
Vitamin_D.all_ethnicities.both.dynamic_med_corrected.RAW,2.9813360342630335,2.737531793648437,4.9603756991825e-4,0.0594059405940594,5.662667957957753e-6,0.009900990099009901
Vitamin_D.all_ethnicities.both.original.IRNT,2.623628656409204,2.623524969341103,4.950008097347e-4,0.24752475247524752,4.73925585595808e-6,0.009900990099009901
Vitamin_D.all_ethnicities.both.original.RAW,2.893553218301006,2.6503656319993643,4.9486541045717e-4,0.25742574257425743,4.789142727661122e-6,0.009900990099009901
Vitamin_D.all_ethnicities.both.original.with_med_correction.IRNT,2.5825939530262896,2.582493064641373,4.955435670949e-4,0.1188118811881188,4.9844304714705134e-6,0.009900990099009901
Vitamin_D.all_ethnicities.both.original.with_med_correction.RAW,2.873177056287509,2.614391581739042,4.94793083825e-4,0.10891089108910892,5.027188125679427e-6,0.009900990099009901
Vitamin_D.all_ethnicities.both.static_med_corrected.IRNT,3.059951749993945,3.040719641489441,4.963368510831e-4,0.0198019801980198,5.625857679052157e-6,0.009900990099009901
Vitamin_D.all_ethnicities.both.static_med_corrected.RAW,3.148299328495097,3.114979106597214,4.9617137230554e-4,0.0099009900990099,5.608945108799717e-6,0.009900990099009901
Waist_circumference.all_ethnicities.both.2nd_visit.original.RAW,2.9082848974729107,3.293481060011626,5.0404870532469e-4,0.0099009900990099,4.5820766668897006e-5,0.8217821782178217
Waist_circumference.all_ethnicities.both.dynamic_med_corrected.IRNT,2.590807436553968,2.746445781089114,4.9458725211202e-4,0.504950495049505,5.515252944211837e-6,0.009900990099009901
Waist_circumference.all_ethnicities.both.dynamic_med_corrected.RAW,3.275325621057638,3.2177217438631995,4.9444533096053e-4,0.6534653465346535,5.517831955220956e-6,0.009900990099009901
