PHENOTYPE,PC1_COS_SIM,PC1_ABS_COS_SIM,PC1_PEARSON,PC1_ABS_PEARSON,RANK_PC1_COS_SIM,RANK_PC1_PEARSON,EVEN_COS_SIM,EVEN_PEARSON,VAR_PP_CORS,MAX_ABS_PP_CORS,MEAN_ABS_PP_CORS,VAR_BETAS,MAX_ABS_BETAS,MEAN_ABS_BETAS,MEAN.DELTA.R2,MEAN.DELTA.ADJ.R2,MEAN.DELTA.R2.NO.INTERCEPT,MEAN.DELTA.ADJ.R2.NO.INTERCEPT,MEAN.DELTA.ADJ.R2.POSITIVE,MEAN.DELTA.ADJ.R2.NO.INTERCEPT.POSITIVE
Testosterone.all_ethnicities.both.original.RAW,-0.02034077744900852,0.02034077744900852,-0.00472242091229122,0.00472242091229122,40,27,3.3719517430067336,3.3316618121775874,0.01116657075635101,0.349456134831452,0.08402838174403483,1.221911689261965e-7,4.9624423344538e-4,3.318155536701101e-4,1.0725904175945544e-6,6.07591952750397e-7,1.4398295653383908e-4,1.3900455641613352e-4,0,0
Testosterone.all_ethnicities.both.original.with_med_correction.IRNT,-0.00230423888492328,0.00230423888492328,-0.00230486595687288,0.00230486595687288,17,17,3.328082646708022,3.3280843227427215,0.01118231492615179,0.353677625805894,0.08415919418163503,1.221933346512889e-7,4.962637024011e-4,3.318181391957769e-4,1.5512187210298125e-6,6.791308355680314e-7,7.058271674108552e-4,6.854768728524752e-4,0,0
Testosterone.all_ethnicities.both.original.with_med_correction.RAW,-0.02046502123689814,0.02046502123689814,-0.00482267388390678,0.00482267388390678,40,27,3.369566608976323,3.320370671093965,0.01117574230004077,0.353817049532851,0.08411764796047395,1.2219104139677705e-7,4.962624253602e-4,3.318151009678229e-4,1.0470481771607254e-6,5.894161609898418e-7,1.0932101472060918e-4,1.044831333865126e-4,0,0
Testosterone.all_ethnicities.both.static_med_corrected.IRNT,1.993737565658094e-11,1.993737565658094e-11,2.0940577050352934e-11,2.0940577050352934e-11,39,39,3.058310583801965,3.0540113723213937,0.01059525805325508,0.289897732299645,0.08019283250635219,1.2218231442945418e-7,4.9436409405365e-4,3.3178658087327123e-4,4.255722484548571e-6,1.8781612687612825e-6,3.939793317048977e-6,-5.074636742800403e-5,0,0
Testosterone.all_ethnicities.both.static_med_corrected.RAW,2.8731194074692246e-11,2.8731194074692246e-11,3.0864657673517083e-11,3.0864657673517083e-11,39,40,2.7973448117781587,2.802846613151277,0.01010138747393929,0.305208990240546,0.080299200729058,1.2215258724572813e-7,4.9504743562661e-4,3.3173443202739523e-4,5.272689541501984e-6,2.8951829131362825e-6,4.839015295505316e-6,-4.984709274324128e-5,0,0
Total_bilirubin.all_ethnicities.both.2nd_visit.original.RAW,-0.2401206363060036,0.2401206363060036,-0.00957647487549097,0.00957647487549097,38,31,2.922398153065138,3.2719958381320966,0.00919274167544299,0.239781836574426,0.08048491762355006,1.28166372097563e-7,5.1204364272274e-4,3.397649245767716e-4,5.452372914417636e-5,-2.882916453610107e-6,0.00108354023358159,8.147139909727708e-4,0,0
Total_bilirubin.all_ethnicities.both.dynamic_med_corrected.IRNT,-3.696652605620317e-12,3.696652605620317e-12,-3.919294215745978e-12,3.919294215745978e-12,38,38,2.422850372656087,2.4298450870791974,0.01009058119887828,0.311202808420302,0.08028751462160277,1.2199326209041306e-7,4.9446665104343e-4,3.3159569166827e-4,1.1549396651435586e-5,9.38734628819826e-6,1.014539698792e-5,-3.959199516325418e-5,0.04,0.03
Total_bilirubin.all_ethnicities.both.dynamic_med_corrected.RAW,-2.048622276054975e-12,2.048622276054975e-12,-2.341750978064142e-12,2.341750978064142e-12,37,37,2.691208484971488,2.698426627247492,0.01043239250960321,0.287352264548582,0.08161445393732705,1.2199347949771022e-7,4.9454398311753e-4,3.315935499458238e-4,1.228712226361236e-5,1.012510859402516e-5,1.0896893056297016e-5,-3.8840461937874576e-5,0.05,0.03
Total_bilirubin.all_ethnicities.both.original.IRNT,-0.01870363774966197,0.01870363774966197,-0.01870890794499737,0.01870890794499737,39,39,3.2183571318676965,3.218323989800833,0.00873031383430433,0.311893539419495,0.07364427200767204,1.2196534093610437e-7,4.9428653930207e-4,3.315626852935472e-4,1.0456997722549375e-5,8.498085670979871e-6,1.4205758304708382e-4,9.69469201204387e-5,0,0
Total_bilirubin.all_ethnicities.both.original.RAW,-0.02453798101044649,0.02453798101044649,-0.00729672836826122,0.00729672836826122,40,33,3.2890275713100663,3.3058020195895272,0.00890031002164861,0.323395636189627,0.07382199495633554,1.2135984081151206e-7,4.9307425185254e-4,3.3073899565136145e-4,1.158946869780908e-5,9.5595463963441e-6,0.00165548717846142,0.00164595379719689,0,0
Total_bilirubin.all_ethnicities.both.original.with_med_correction.IRNT,-0.01809995379414981,0.01809995379414981,-0.01810505388715484,0.01810505388715484,39,39,3.2489255112070055,3.248895789737784,0.00922121201886794,0.336439709549598,0.07617370871432312,1.219661424653237e-7,4.940653593866e-4,3.315620204531736e-4,1.0413254288660356e-5,8.444991181397188e-6,3.542510472767657e-5,-9.86231911088986e-6,0,0
Total_bilirubin.all_ethnicities.both.original.with_med_correction.RAW,-0.02434427762582658,0.02434427762582658,-0.00688805502244425,0.00688805502244425,40,32,3.29733853645426,3.314356904944929,0.00909658715060793,0.326173845333606,0.07524933031582155,1.2144456249030826e-7,4.9304348852714e-4,3.3085456668321793e-4,1.1566254442443856e-5,9.532444604644363e-6,0.00180050830395395,0.00179076719762749,0,0
Total_bilirubin.all_ethnicities.both.static_med_corrected.IRNT,2.0975902554911964e-12,2.0975902554911964e-12,2.2643666046676938e-12,2.2643666046676938e-12,31,31,2.4464497730060843,2.447584917888723,0.00946056019875906,0.3094152352681,0.07648116919624547,1.2198380640560257e-7,4.9427318975459e-4,3.3157260138084446e-4,1.1574919550202054e-5,9.41287046848316e-6,1.0164564455362845e-5,-3.957282659520314e-5,0.04,0.035
Total_bilirubin.all_ethnicities.both.static_med_corrected.RAW,1.4087062827406241e-12,1.4087062827406241e-12,1.6697752040357496e-12,1.6697752040357496e-12,37,37,2.5405894276233902,2.5259118941171264,0.01018422544454264,0.309697453167885,0.08058365627615255,1.2198629562229682e-7,4.9428544145679e-4,3.3157383929711964e-4,1.2239534624642368e-5,1.0077518586065758e-5,1.084949027678612e-5,-3.888786697816815e-5,0.045,0.035
Total_protein.all_ethnicities.both.2nd_visit.original.RAW,-0.2467071488393532,0.2467071488393532,0.08502506917553072,0.08502506917553072,37,40,2.913631416939482,3.141824044454738,0.00946658235508458,0.259140140311734,0.07988572505424636,1.2828970377069156e-7,5.1780846365947e-4,3.398317242460607e-4,9.026811444232466e-5,1.6440178399985267e-5,0.0016652012690399,0.00163343835248475,0,0
Total_protein.all_ethnicities.both.dynamic_med_corrected.IRNT,2.1277672735105988e-11,2.1277672735105988e-11,2.1477839410228392e-11,2.1477839410228392e-11,40,40,2.675820901165461,2.670512218314939,0.00860069942293029,0.222356738412788,0.0770246132314624,1.2218006844720384e-7,4.9473709199439e-4,3.3176905994895394e-4,8.392156939999694e-6,6.038375744423787e-6,7.601080625514719e-6,-4.654302917150336e-5,0,0
Total_protein.all_ethnicities.both.dynamic_med_corrected.RAW,-2.546794841217462e-13,2.546794841217462e-13,-7.548098797535902e-13,7.548098797535902e-13,4,10,3.2133285828955036,3.2262160096921915,0.00871972350686984,0.230582311833347,0.07765599567551544,1.22187084693969e-7,4.9470677322298e-4,3.3178051894552566e-4,8.268448454802047e-6,5.914660571559872e-6,7.493549002657818e-6,-4.665056671374322e-5,0,0
Total_protein.all_ethnicities.both.original.IRNT,0.13373217325249476,0.13373217325249476,0.13376440459772448,0.13376440459772448,40,40,2.806775194790423,2.8066534213855827,0.00887985549714711,0.264181257581425,0.07632214604153457,1.221884932529385e-7,4.948624596333e-4,3.317857428951958e-4,8.15049539220486e-6,5.859743478518753e-6,2.570252780057687e-4,2.0421966523876192e-4,0,0
Total_protein.all_ethnicities.both.original.RAW,-0.01400579051124679,0.01400579051124679,0.13961615944305253,0.13961615944305253,40,40,3.3160461376044865,2.7663867804068887,0.00890372510097699,0.262968972499097,0.07679231651503701,1.2175297945445652e-7,4.9393999081608e-4,3.3119202049595504e-4,8.022170563535408e-6,5.734957452322581e-6,0.00229829774677647,0.00229716322010264,0,0
Total_protein.all_ethnicities.both.original.with_med_correction.IRNT,0.13065269311044697,0.13065269311044697,0.13068418225740722,0.13068418225740722,40,40,2.8107198518385017,2.8105998341492273,0.00867035328982994,0.249148823024754,0.07618964176100987,1.2218455252323938e-7,4.9474535868475e-4,3.317838841248065e-4,8.170615160996847e-6,5.877887100099594e-6,2.566061628000993e-4,2.037552884876885e-4,0,0
Total_protein.all_ethnicities.both.original.with_med_correction.RAW,-0.01421219287285709,0.01421219287285709,0.13622530307455638,0.13622530307455638,40,40,3.3164459764790095,2.7717182669053577,0.00867681208471524,0.248793698574277,0.07621883542749558,1.2217576485617554e-7,4.9472697576546e-4,3.3177191726996053e-4,8.046420279708005e-6,5.75699569748192e-6,0.00229837429974888,0.00229724020235,0,0
Total_protein.all_ethnicities.both.static_med_corrected.IRNT,7.263059238503315e-12,7.263059238503315e-12,6.4473484268784305e-12,6.4473484268784305e-12,35,34,3.045918039168957,3.0533456628782583,0.00878258878204472,0.264703203843812,0.07690043898298117,1.2219226583052946e-7,4.9480186699995e-4,3.317833644290105e-4,8.292853067257665e-6,5.939066456676078e-6,7.488473432113112e-6,-4.665564190735583e-5,0,0
Total_protein.all_ethnicities.both.static_med_corrected.RAW,5.615697992202018e-12,5.615697992202018e-12,4.595658895099736e-12,4.595658895099736e-12,32,28,3.293858345600473,3.3050438860660303,0.00877017382884428,0.25440075975006,0.07684641698954263,1.2218702966926226e-7,4.9491546551603e-4,3.317782395945715e-4,8.164301899074926e-6,5.810508344065159e-6,7.379004577767499e-6,-4.676511682846714e-5,0,0
Triglycerides.all_ethnicities.both.2nd_visit.original.RAW,-0.24502246876975592,0.24502246876975592,-0.03591274138729883,0.03591274138729883,38,40,2.935771307375234,3.328759063503865,0.0091911864337094,0.3328129905417,0.07832319923092457,1.280953699496553e-7,5.151548481523e-4,3.3956461167504573e-4,7.111928679962021e-5,1.1995894868516849e-5,0.00112645727725158,7.981565391046441e-4,0,0
Triglycerides.all_ethnicities.both.dynamic_med_corrected.IRNT,-6.68802194054577e-12,6.68802194054577e-12,-9.991783029590084e-12,9.991783029590084e-12,34,37,2.723386747274671,2.677367586702365,0.01086535370605376,0.309619513082572,0.08410453711921799,1.2191442959636933e-7,4.9453797189889e-4,3.314996228040851e-4,6.598109028478485e-6,4.443204240242026e-6,6.010825000871605e-6,-4.3556769316499605e-5,0.005,0
Triglycerides.all_ethnicities.both.dynamic_med_corrected.RAW,7.078407342832819e-12,7.078407342832819e-12,6.7768483137129166e-12,6.7768483137129166e-12,38,38,2.557611098300776,2.5328295681692996,0.01029222939783679,0.315084029933682,0.0825408309486114,1.2190349590791198e-7,4.9443049034223e-4,3.314742930058521e-4,5.778468784556152e-6,3.6235233882475664e-6,5.246317674656925e-6,-4.4321313095268975e-5,0,0
Triglycerides.all_ethnicities.both.original.IRNT,-0.08385386156784957,0.08385386156784957,-0.08387679202719302,0.08387679202719302,40,40,2.908990353930951,2.90887915244889,0.00933679986443666,0.269676546340745,0.07787872361587138,1.2196142886621854e-7,4.9517628457046e-4,3.3155687875041406e-4,6.102527233667332e-6,4.091945749781778e-6,0.00208981579362706,0.00204277885384611,0,0
Triglycerides.all_ethnicities.both.original.RAW,-0.05022068357810819,0.05022068357810819,-0.05932852408489603,0.05932852408489603,40,40,3.209906850702888,2.9968008729940716,0.00937678671669507,0.271173647343589,0.0778800740088418,1.218726793741468e-7,4.9494283819118e-4,3.3143578555317154e-4,5.480397066361109e-6,3.435954153460652e-6,7.072559380735255e-4,6.949000551979001e-4,0,0
Triglycerides.all_ethnicities.both.original.with_med_correction.IRNT,-0.08141074778808778,0.08141074778808778,-0.08143301015987799,0.08143301015987799,40,40,2.9194130955994515,2.9193098725662283,0.00973816734876917,0.266159394788207,0.07976218361027822,1.2195951792603188e-7,4.9489032744638e-4,3.3156210466839416e-4,6.199911860210738e-6,4.217431966463403e-6,0.00310891240015381,0.00306213266683785,0,0
Triglycerides.all_ethnicities.both.original.with_med_correction.RAW,-0.04982546795034975,0.04982546795034975,-0.05893456554679344,0.05893456554679344,40,40,3.227532776299046,3.0032861946192355,0.00980196875657679,0.266874599049674,0.08028715096179102,1.2176692348536586e-7,4.9449275220863e-4,3.313000965554141e-4,5.642382198148277e-6,3.6130473549250697e-6,5.297184417809575e-4,5.177240484605106e-4,0,0
Triglycerides.all_ethnicities.both.static_med_corrected.IRNT,1.189858755450357e-11,1.189858755450357e-11,1.0665337105768724e-11,1.0665337105768724e-11,38,38,2.686607782949651,2.674753870713628,0.01096299886263325,0.290926671612238,0.08336161340129603,1.2192152330988662e-7,4.9400127058202e-4,3.314919978828991e-4,6.385210775549577e-6,4.230295536056251e-6,5.840001484327344e-6,-4.3727600833210486e-5,0,0
Triglycerides.all_ethnicities.both.static_med_corrected.RAW,6.479378320556378e-12,6.479378320556378e-12,5.790917873996301e-12,5.790917873996301e-12,38,38,2.8574827218583967,2.9185632249749083,0.010947394844876491,0.321308279722814,0.08332722876857304,1.2192928104308933e-7,4.9387984557261e-4,3.3149056684039655e-4,5.548286187277105e-6,3.3933295109189773e-6,5.053444017408964e-6,-4.451419572628459e-5,0,0
Trunk_fat_free_mass.all_ethnicities.both.2nd_visit.original.RAW,-0.2587654699244401,0.2587654699244401,-0.02496194522296964,0.02496194522296964,38,38,2.911202855448024,3.2154237252969113,0.00981319577800879,0.254073618610047,0.08190367546608726,1.2730323478944666e-7,5.1133882626935e-4,3.3871180221618536e-4,1.70346885273176e-5,2.9141578574698457e-6,0.00146946998222041,0.00144144406089807,0,0
Trunk_fat_free_mass.all_ethnicities.both.dynamic_med_corrected.IRNT,5.635477258409385e-13,5.635477258409385e-13,9.291688149469025e-13,9.291688149469025e-13,39,40,3.2431863835816053,3.203290024418651,0.00958592026835715,0.289738860452154,0.07909182670061254,1.22029514074542e-7,4.9493793675478e-4,3.316263857407483e-4,9.715555904685372e-6,7.624450419947413e-6,8.922049350236568e-6,-3.918158249089929e-5,0.055,0.025
Trunk_fat_free_mass.all_ethnicities.both.dynamic_med_corrected.RAW,1.3147200124239766e-12,1.3147200124239766e-12,1.6611031548487797e-12,1.6611031548487797e-12,38,40,3.020892251315559,2.940870364775803,0.00977499776829128,0.283971525939196,0.07992284069099971,1.2203509650722577e-7,4.9452082248985e-4,3.316424186926891e-4,9.203139854610216e-6,7.112005583086445e-6,8.311861735721696e-6,-3.97918028115825e-5,0.04,0.02
Trunk_fat_free_mass.all_ethnicities.both.original.IRNT,-0.0176846168401803,0.0176846168401803,-0.0176892526658147,0.0176892526658147,38,38,2.7637217425577494,2.763690753894928,0.01178654886297403,0.28261719950092,0.09008362765303192,1.2203835488206272e-7,4.9479819120164e-4,3.316197325809222e-4,3.697087032072943e-6,2.8992917747716618e-6,3.3729643958979594e-6,-1.4979161540362718e-5,0,0
Trunk_fat_free_mass.all_ethnicities.both.original.RAW,-0.02604457559702107,0.02604457559702107,-0.0182022607253664,0.0182022607253664,39,38,3.210005628962263,2.84152701632517,0.01172589756616884,0.275922544820068,0.08987832432352301,1.2162042421593496e-7,4.9397056386191e-4,3.3105145942140317e-4,2.6850406665834825e-6,2.076024107400265e-6,0.00198985259063866,0.00198856047858775,0,0
Trunk_fat_free_mass.all_ethnicities.both.original.with_med_correction.IRNT,-0.0179925864178184,0.0179925864178184,-0.01799730297425264,0.01799730297425264,38,38,2.7628944177205836,2.7628631851912626,0.0117106934109032,0.281534615671348,0.08993201990190255,1.220381989037339e-7,4.9475998380262e-4,3.3162171111264293e-4,3.686065291885754e-6,2.886655850131703e-6,3.268227690034209e-6,-1.5120952168490298e-5,0,0
Trunk_fat_free_mass.all_ethnicities.both.original.with_med_correction.RAW,-0.02610216903306831,0.02610216903306831,-0.01851602408199001,0.01851602408199001,39,38,3.208683685324353,2.840241005973463,0.01169548894903027,0.284277906294573,0.08977223067462017,1.220096516265479e-7,4.9470294279878e-4,3.3158282678609263e-4,2.6921341416130673e-6,2.080497278678095e-6,0.00198838572195569,0.00198709361871252,0,0
Trunk_fat_free_mass.all_ethnicities.both.static_med_corrected.IRNT,-5.8636796148167226e-12,5.8636796148167226e-12,-6.809099086853007e-12,6.809099086853007e-12,38,39,2.975420274165572,2.945645202451813,0.00878653953223107,0.279910788801597,0.07528256139809071,1.220295801293787e-7,4.9510780669382e-4,3.316374326469894e-4,9.934351399371867e-6,7.843254818656328e-6,9.073158496506172e-6,-3.903046754294657e-5,0.055,0.025
Trunk_fat_free_mass.all_ethnicities.both.static_med_corrected.RAW,4.620965677304132e-13,4.620965677304132e-13,6.63439958840964e-13,6.63439958840964e-13,14,17,2.8687010584317822,2.8831495690482187,0.00923295476008877,0.252301397206358,0.07842026902856655,1.220342333105934e-7,4.9466005394595e-4,3.316504158349397e-4,9.364833690023025e-6,7.273705955737617e-6,8.421382675277786e-6,-3.968227783608999e-5,0.04,0.025
Trunk_fat_mass.all_ethnicities.both.2nd_visit.original.RAW,-0.24380504184556528,0.24380504184556528,-0.00245200408515724,0.00245200408515724,37,7,2.9197306150787465,3.3093281501407668,0.01137068206947382,0.3395887447109,0.08541853615162923,1.2456822396622305e-7,5.0333103515529e-4,3.3497730321421565e-4,5.397559653868775e-5,3.623921258773602e-6,0.00102079563122381,8.726656046631476e-4,0,0
Trunk_fat_mass.all_ethnicities.both.dynamic_med_corrected.IRNT,1.900667823654407e-11,1.900667823654407e-11,1.8596339988483422e-11,1.8596339988483422e-11,40,40,2.5516117651784356,2.5585031555179487,0.01079814354757367,0.33550510077834,0.08769588909952286,1.2205115307612045e-7,4.94429282197e-4,3.3164169026019577e-4,5.995543257531223e-6,3.904612985349276e-6,5.292557630061538e-6,-4.280290607710227e-5,0,0
Trunk_fat_mass.all_ethnicities.both.dynamic_med_corrected.RAW,2.1208229111254864e-11,2.1208229111254864e-11,2.0851263438624982e-11,2.0851263438624982e-11,40,40,2.574538959030658,2.5852362792113173,0.01056135312997372,0.306846508862424,0.08552619731926366,1.220531481292841e-7,4.9440470947569e-4,3.316441863735685e-4,6.005257912842897e-6,3.914328188729946e-6,5.304011643528067e-6,-4.279145135781805e-5,0,0
Trunk_fat_mass.all_ethnicities.both.original.IRNT,0.01468184984452143,0.01468184984452143,0.01468569953663747,0.01468569953663747,35,35,3.185368255339392,3.185339905564274,0.01125472968693313,0.272295779752077,0.08595573347179586,1.220528846820472e-7,4.9527559794988e-4,3.316424126012715e-4,6.41876110462139e-6,4.369829210558451e-6,0.00122206925539507,0.0011744935664478,0,0
Trunk_fat_mass.all_ethnicities.both.original.RAW,-0.01553131688945728,0.01553131688945728,0.01673938862095611,0.01673938862095611,38,36,3.2283734401726787,3.184143681380565,0.01101878230423549,0.276417137378061,0.08563784497382702,1.198759598293745e-7,4.9085423009869e-4,3.286705882262015e-4,6.480620469064696e-6,4.4244093967138465e-6,0.00112118304782982,0.0011149012120768,0,0
